case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
4,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,44.62741699796952,5,13,346.52,runs/2025-11-14_11-13-36/case_0004/ExactRobot_UpSidewaysDiagonal_RegularRes.png
5,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,69.15294643796591,10,13,821.78,runs/2025-11-14_11-13-36/case_0005/ExactRobot_VaryingLength_RegularRes.png
5,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,57.7,runs/2025-11-14_11-13-36/case_0005/ExactRobot_UpSideways_RegularRes.png
5,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,61.76016294839108,6,6,153.86,runs/2025-11-14_11-13-36/case_0005/ExactRobot_UpSidewaysDiagonal_RegularRes.png
6,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,28.278820596099706,3,3,160.04,runs/2025-11-14_11-13-36/case_0006/ExactRobot_VaryingLength_RegularRes.png
6,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,28.278820596099706,3,3,39.08,runs/2025-11-14_11-13-36/case_0006/ExactRobot_UpSideways_RegularRes.png
6,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,28.278820596099706,3,3,59.61,runs/2025-11-14_11-13-36/case_0006/ExactRobot_UpSidewaysDiagonal_RegularRes.png
7,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,20.223748416156685,2,2,73.37,runs/2025-11-14_11-13-36/case_0007/ExactRobot_VaryingLength_RegularRes.png
7,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,20.223748416156685,2,2,19.9,runs/2025-11-14_11-13-36/case_0007/ExactRobot_UpSideways_RegularRes.png
7,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,20.223748416156685,2,2,27.39,runs/2025-11-14_11-13-36/case_0007/ExactRobot_UpSidewaysDiagonal_RegularRes.png
8,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,38.2126704035519,4,4,235.76,runs/2025-11-14_11-13-36/case_0008/ExactRobot_VaryingLength_RegularRes.png
8,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,38.2126704035519,4,4,58.95,runs/2025-11-14_11-13-36/case_0008/ExactRobot_UpSideways_RegularRes.png
8,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,36.655372563111094,4,4,85.93,runs/2025-11-14_11-13-36/case_0008/ExactRobot_UpSidewaysDiagonal_RegularRes.png
9,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,118.55294535724684,11,11,781.28,runs/2025-11-14_11-13-36/case_0009/ExactRobot_VaryingLength_RegularRes.png
9,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,118.55294535724684,11,11,200.56,runs/2025-11-14_11-13-36/case_0009/ExactRobot_UpSideways_RegularRes.png
9,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,101.7905587382335,9,9,256.27,runs/2025-11-14_11-13-36/case_0009/ExactRobot_UpSidewaysDiagonal_RegularRes.png
10,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,119.23154621172782,11,11,811.88,runs/2025-11-14_11-13-36/case_0010/ExactRobot_VaryingLength_RegularRes.png
10,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,119.23154621172782,11,11,219.33,runs/2025-11-14_11-13-36/case_0010/ExactRobot_UpSideways_RegularRes.png
10,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,103.45287302312461,10,10,297.08,runs/2025-11-14_11-13-36/case_0010/ExactRobot_UpSidewaysDiagonal_RegularRes.png
11,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,87.34166406412633,9,9,554.25,runs/2025-11-14_11-13-36/case_0011/ExactRobot_VaryingLength_RegularRes.png
11,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,84.7648230602334,8,8,139.81,runs/2025-11-14_11-13-36/case_0011/ExactRobot_UpSideways_RegularRes.png
11,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,75.18036235521637,7,7,182.45,runs/2025-11-14_11-13-36/case_0011/ExactRobot_UpSidewaysDiagonal_RegularRes.png
12,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.36931687685298,10,10,591.76,runs/2025-11-14_11-13-36/case_0012/ExactRobot_VaryingLength_RegularRes.png
12,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,108.36931687685298,10,10,157.92,runs/2025-11-14_11-13-36/case_0012/ExactRobot_UpSideways_RegularRes.png
12,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,108.36931687685298,10,10,273.65,runs/2025-11-14_11-13-36/case_0012/ExactRobot_UpSidewaysDiagonal_RegularRes.png
13,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,33.45362404707371,4,4,213.43,runs/2025-11-14_11-13-36/case_0013/ExactRobot_VaryingLength_RegularRes.png
13,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,33.45362404707371,4,4,53.39,runs/2025-11-14_11-13-36/case_0013/ExactRobot_UpSideways_RegularRes.png
13,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,33.35530307777706,4,4,83.1,runs/2025-11-14_11-13-36/case_0013/ExactRobot_UpSidewaysDiagonal_RegularRes.png
14,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,63.8113883008419,6,6,339.59,runs/2025-11-14_11-13-36/case_0014/ExactRobot_VaryingLength_RegularRes.png
14,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,63.8113883008419,6,6,95.38,runs/2025-11-14_11-13-36/case_0014/ExactRobot_UpSideways_RegularRes.png
14,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,61.24209677616888,6,6,153.31,runs/2025-11-14_11-13-36/case_0014/ExactRobot_UpSidewaysDiagonal_RegularRes.png
15,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,158.6619037896906,15,27,1793.88,runs/2025-11-14_11-13-36/case_0015/ExactRobot_VaryingLength_RegularRes.png
15,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1405.42,runs/2025-11-14_11-13-36/case_0015/ExactRobot_UpSideways_RegularRes.png
15,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,140.435173883438,13,13,364.06,runs/2025-11-14_11-13-36/case_0015/ExactRobot_UpSidewaysDiagonal_RegularRes.png
16,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,37.0,4,4,236.18,runs/2025-11-14_11-13-36/case_0016/ExactRobot_VaryingLength_RegularRes.png
16,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,37.0,4,4,61.67,runs/2025-11-14_11-13-36/case_0016/ExactRobot_UpSideways_RegularRes.png
16,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,33.520264114718465,4,4,88.38,runs/2025-11-14_11-13-36/case_0016/ExactRobot_UpSidewaysDiagonal_RegularRes.png
17,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,47.0,5,5,294.93,runs/2025-11-14_11-13-36/case_0017/ExactRobot_VaryingLength_RegularRes.png
17,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,47.0,5,5,79.12,runs/2025-11-14_11-13-36/case_0017/ExactRobot_UpSideways_RegularRes.png
17,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,37.89175452044327,4,4,91.96,runs/2025-11-14_11-13-36/case_0017/ExactRobot_UpSidewaysDiagonal_RegularRes.png
18,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,31.18033988749895,4,4,217.02,runs/2025-11-14_11-13-36/case_0018/ExactRobot_VaryingLength_RegularRes.png
18,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,31.18033988749895,4,4,57.08,runs/2025-11-14_11-13-36/case_0018/ExactRobot_UpSideways_RegularRes.png
18,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,31.18033988749895,4,4,90.95,runs/2025-11-14_11-13-36/case_0018/ExactRobot_UpSidewaysDiagonal_RegularRes.png
19,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,150.04159457879229,16,71,5399.43,runs/2025-11-14_11-13-36/case_0019/ExactRobot_VaryingLength_RegularRes.png
19,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,150.0312195418814,14,15,261.71,runs/2025-11-14_11-13-36/case_0019/ExactRobot_UpSideways_RegularRes.png
19,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,99.6396103067893,9,9,271.02,runs/2025-11-14_11-13-36/case_0019/ExactRobot_UpSidewaysDiagonal_RegularRes.png
20,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,59.40175425099138,6,6,362.57,runs/2025-11-14_11-13-36/case_0020/ExactRobot_VaryingLength_RegularRes.png
20,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,59.40175425099138,6,6,91.35,runs/2025-11-14_11-13-36/case_0020/ExactRobot_UpSideways_RegularRes.png
20,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,59.40175425099138,6,6,137.35,runs/2025-11-14_11-13-36/case_0020/ExactRobot_UpSidewaysDiagonal_RegularRes.png
21,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,83.41640786499875,8,8,534.26,runs/2025-11-14_11-13-36/case_0021/ExactRobot_VaryingLength_RegularRes.png
21,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,83.41640786499875,8,8,138.18,runs/2025-11-14_11-13-36/case_0021/ExactRobot_UpSideways_RegularRes.png
21,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,73.85896320969734,7,7,180.72,runs/2025-11-14_11-13-36/case_0021/ExactRobot_UpSidewaysDiagonal_RegularRes.png
22,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,104.08304597359458,10,10,684.24,runs/2025-11-14_11-13-36/case_0022/ExactRobot_VaryingLength_RegularRes.png
22,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,104.08304597359458,10,10,175.68,runs/2025-11-14_11-13-36/case_0022/ExactRobot_UpSideways_RegularRes.png
22,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,90.47685023924873,8,8,213.83,runs/2025-11-14_11-13-36/case_0022/ExactRobot_UpSidewaysDiagonal_RegularRes.png
23,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,68.1049731745428,7,8,539.03,runs/2025-11-14_11-13-36/case_0023/ExactRobot_VaryingLength_RegularRes.png
23,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,71.6468827043885,7,7,117.78,runs/2025-11-14_11-13-36/case_0023/ExactRobot_UpSideways_RegularRes.png
23,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,50.12027268250542,5,5,119.87,runs/2025-11-14_11-13-36/case_0023/ExactRobot_UpSidewaysDiagonal_RegularRes.png
24,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.0,11,11,658.72,runs/2025-11-14_11-13-36/case_0024/ExactRobot_VaryingLength_RegularRes.png
24,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,111.26267650163207,10,10,177.1,runs/2025-11-14_11-13-36/case_0024/ExactRobot_UpSideways_RegularRes.png
24,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,104.33750454061341,9,9,255.94,runs/2025-11-14_11-13-36/case_0024/ExactRobot_UpSidewaysDiagonal_RegularRes.png
25,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,30.19803902718557,4,4,219.57,runs/2025-11-14_11-13-36/case_0025/ExactRobot_VaryingLength_RegularRes.png
25,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,30.19803902718557,4,4,52.66,runs/2025-11-14_11-13-36/case_0025/ExactRobot_UpSideways_RegularRes.png
25,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,25.45584412271571,3,3,57.26,runs/2025-11-14_11-13-36/case_0025/ExactRobot_UpSidewaysDiagonal_RegularRes.png
26,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,43.601470508735446,5,5,292.29,runs/2025-11-14_11-13-36/case_0026/ExactRobot_VaryingLength_RegularRes.png
26,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,48.0312195418814,5,5,77.17,runs/2025-11-14_11-13-36/case_0026/ExactRobot_UpSideways_RegularRes.png
26,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,35.62741699796952,4,4,85.6,runs/2025-11-14_11-13-36/case_0026/ExactRobot_UpSidewaysDiagonal_RegularRes.png
27,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,84.63014581273465,9,9,601.67,runs/2025-11-14_11-13-36/case_0027/ExactRobot_VaryingLength_RegularRes.png
27,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,92.2788205960997,9,9,159.14,runs/2025-11-14_11-13-36/case_0027/ExactRobot_UpSideways_RegularRes.png
27,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,66.55665362504259,6,6,155.67,runs/2025-11-14_11-13-36/case_0027/ExactRobot_UpSidewaysDiagonal_RegularRes.png
28,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,129.2065556157337,13,21,1647.25,runs/2025-11-14_11-13-36/case_0028/ExactRobot_VaryingLength_RegularRes.png
28,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,612.73,runs/2025-11-14_11-13-36/case_0028/ExactRobot_UpSideways_RegularRes.png
28,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,125.17650955862563,11,13,370.48,runs/2025-11-14_11-13-36/case_0028/ExactRobot_UpSidewaysDiagonal_RegularRes.png
29,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,153.46424919657298,15,36,2754.28,runs/2025-11-14_11-13-36/case_0029/ExactRobot_VaryingLength_RegularRes.png
29,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1941.53,runs/2025-11-14_11-13-36/case_0029/ExactRobot_UpSideways_RegularRes.png
29,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,171.29873883285617,15,15,418.22,runs/2025-11-14_11-13-36/case_0029/ExactRobot_UpSidewaysDiagonal_RegularRes.png
30,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,32.52996408614167,4,4,231.04,runs/2025-11-14_11-13-36/case_0030/ExactRobot_VaryingLength_RegularRes.png
30,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,32.52996408614167,4,4,57.82,runs/2025-11-14_11-13-36/case_0030/ExactRobot_UpSideways_RegularRes.png
30,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,32.52996408614167,4,4,87.76,runs/2025-11-14_11-13-36/case_0030/ExactRobot_UpSidewaysDiagonal_RegularRes.png
31,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,45.40175425099138,5,5,339.25,runs/2025-11-14_11-13-36/case_0031/ExactRobot_VaryingLength_RegularRes.png
31,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,45.40175425099138,5,5,84.58,runs/2025-11-14_11-13-36/case_0031/ExactRobot_UpSideways_RegularRes.png
31,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,34.71046297156409,4,4,91.49,runs/2025-11-14_11-13-36/case_0031/ExactRobot_UpSidewaysDiagonal_RegularRes.png
32,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,128954.99,runs/2025-11-14_11-13-36/case_0032/ExactRobot_VaryingLength_RegularRes.png
32,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1794.68,runs/2025-11-14_11-13-36/case_0032/ExactRobot_UpSideways_RegularRes.png
32,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,49244.76,runs/2025-11-14_11-13-36/case_0032/ExactRobot_UpSidewaysDiagonal_RegularRes.png
33,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,134.8062484748657,13,58,4552.36,runs/2025-11-14_11-13-36/case_0033/ExactRobot_VaryingLength_RegularRes.png
33,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,144.770329614269,14,14,264.88,runs/2025-11-14_11-13-36/case_0033/ExactRobot_UpSideways_RegularRes.png
33,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,108.09271719118384,10,10,273.94,runs/2025-11-14_11-13-36/case_0033/ExactRobot_UpSidewaysDiagonal_RegularRes.png
34,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.08304597359458,10,10,651.99,runs/2025-11-14_11-13-36/case_0034/ExactRobot_VaryingLength_RegularRes.png
34,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,108.08304597359458,10,10,163.32,runs/2025-11-14_11-13-36/case_0034/ExactRobot_UpSideways_RegularRes.png
34,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,104.2484567313166,9,9,217.26,runs/2025-11-14_11-13-36/case_0034/ExactRobot_UpSidewaysDiagonal_RegularRes.png
35,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,40.08276253029822,5,5,277.25,runs/2025-11-14_11-13-36/case_0035/ExactRobot_VaryingLength_RegularRes.png
35,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,40.08276253029822,5,5,73.24,runs/2025-11-14_11-13-36/case_0035/ExactRobot_UpSideways_RegularRes.png
35,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,30.1020027270407,3,3,59.18,runs/2025-11-14_11-13-36/case_0035/ExactRobot_UpSidewaysDiagonal_RegularRes.png
36,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,52.0,5,5,277.21,runs/2025-11-14_11-13-36/case_0036/ExactRobot_VaryingLength_RegularRes.png
36,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,52.0,5,5,80.44,runs/2025-11-14_11-13-36/case_0036/ExactRobot_UpSideways_RegularRes.png
36,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,52.0,5,5,126.99,runs/2025-11-14_11-13-36/case_0036/ExactRobot_UpSidewaysDiagonal_RegularRes.png
37,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,11838.82,runs/2025-11-14_11-13-36/case_0037/ExactRobot_VaryingLength_RegularRes.png
37,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,303.96,runs/2025-11-14_11-13-36/case_0037/ExactRobot_UpSideways_RegularRes.png
37,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,1289.3,runs/2025-11-14_11-13-36/case_0037/ExactRobot_UpSidewaysDiagonal_RegularRes.png
38,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,116.31782106327636,11,11,702.38,runs/2025-11-14_11-13-36/case_0038/ExactRobot_VaryingLength_RegularRes.png
38,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,116.31782106327636,11,11,177.37,runs/2025-11-14_11-13-36/case_0038/ExactRobot_UpSideways_RegularRes.png
38,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,99.63293150990842,9,9,222.5,runs/2025-11-14_11-13-36/case_0038/ExactRobot_UpSidewaysDiagonal_RegularRes.png
39,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.1245154965971,10,10,645.93,runs/2025-11-14_11-13-36/case_0039/ExactRobot_VaryingLength_RegularRes.png
39,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,108.1245154965971,10,10,174.01,runs/2025-11-14_11-13-36/case_0039/ExactRobot_UpSideways_RegularRes.png
39,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,96.50134527551532,9,9,243.41,runs/2025-11-14_11-13-36/case_0039/ExactRobot_UpSidewaysDiagonal_RegularRes.png
40,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,37.92838827718412,4,4,265.3,runs/2025-11-14_11-13-36/case_0040/ExactRobot_VaryingLength_RegularRes.png
40,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,37.92838827718412,4,4,66.06,runs/2025-11-14_11-13-36/case_0040/ExactRobot_UpSideways_RegularRes.png
40,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,37.92838827718412,4,4,105.67,runs/2025-11-14_11-13-36/case_0040/ExactRobot_UpSidewaysDiagonal_RegularRes.png
41,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,35.180339887498945,4,4,228.52,runs/2025-11-14_11-13-36/case_0041/ExactRobot_VaryingLength_RegularRes.png
41,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,35.180339887498945,4,4,55.73,runs/2025-11-14_11-13-36/case_0041/ExactRobot_UpSideways_RegularRes.png
41,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,31.72308292331602,3,3,55.33,runs/2025-11-14_11-13-36/case_0041/ExactRobot_UpSidewaysDiagonal_RegularRes.png
42,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,27.297058540778355,3,3,176.3,runs/2025-11-14_11-13-36/case_0042/ExactRobot_VaryingLength_RegularRes.png
42,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,27.297058540778355,3,3,45.35,runs/2025-11-14_11-13-36/case_0042/ExactRobot_UpSideways_RegularRes.png
42,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,21.213203435596427,2,2,36.45,runs/2025-11-14_11-13-36/case_0042/ExactRobot_UpSidewaysDiagonal_RegularRes.png
43,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,115.40175425099139,11,11,743.57,runs/2025-11-14_11-13-36/case_0043/ExactRobot_VaryingLength_RegularRes.png
43,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,115.40175425099139,11,11,184.57,runs/2025-11-14_11-13-36/case_0043/ExactRobot_UpSideways_RegularRes.png
43,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,102.8758737292861,9,9,220.06,runs/2025-11-14_11-13-36/case_0043/ExactRobot_UpSidewaysDiagonal_RegularRes.png
