case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
3,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,6.0,6,14,535.94,runs/2025-11-22_14-55-22/case_0003/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
3,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,98493.13,runs/2025-11-22_14-55-22/case_0003/ExactRobot_VaryingLength_RegularRes_RegularPad.png
4,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,190.41,runs/2025-11-22_14-55-22/case_0004/ExactRobot_UpSideways_RegularRes_RegularPad.png
4,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,2151.38,runs/2025-11-22_14-55-22/case_0004/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
4,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,1740.47,runs/2025-11-22_14-55-22/case_0004/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
4,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,17369.76,runs/2025-11-22_14-55-22/case_0004/ExactRobot_VaryingLength_RegularRes_RegularPad.png
5,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,109.58,runs/2025-11-22_14-55-22/case_0005/ExactRobot_UpSideways_RegularRes_RegularPad.png
5,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,4.0,4,5,157.32,runs/2025-11-22_14-55-22/case_0005/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
5,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,3,4,126.71,runs/2025-11-22_14-55-22/case_0005/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
5,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,4.0,4,5,439.51,runs/2025-11-22_14-55-22/case_0005/ExactRobot_VaryingLength_RegularRes_RegularPad.png
6,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,6.0,6,7,163.6,runs/2025-11-22_14-55-22/case_0006/ExactRobot_UpSideways_RegularRes_RegularPad.png
6,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,6.0,6,7,235.43,runs/2025-11-22_14-55-22/case_0006/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
6,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,5.0,5,6,216.02,runs/2025-11-22_14-55-22/case_0006/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
6,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,6.0,6,7,657.35,runs/2025-11-22_14-55-22/case_0006/ExactRobot_VaryingLength_RegularRes_RegularPad.png
7,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,3258.72,runs/2025-11-22_14-55-22/case_0007/ExactRobot_UpSideways_RegularRes_RegularPad.png
7,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,5.0,5,8,269.06,runs/2025-11-22_14-55-22/case_0007/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
7,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,83996.9,runs/2025-11-22_14-55-22/case_0007/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
7,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,5.0,5,92,10033.19,runs/2025-11-22_14-55-22/case_0007/ExactRobot_VaryingLength_RegularRes_RegularPad.png
8,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,138.36,runs/2025-11-22_14-55-22/case_0008/ExactRobot_UpSideways_RegularRes_RegularPad.png
8,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,5.0,5,6,198.63,runs/2025-11-22_14-55-22/case_0008/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
8,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,4.0,4,5,170.63,runs/2025-11-22_14-55-22/case_0008/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
8,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,5.0,5,6,548.42,runs/2025-11-22_14-55-22/case_0008/ExactRobot_VaryingLength_RegularRes_RegularPad.png
9,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,2.0,2,3,59.2,runs/2025-11-22_14-55-22/case_0009/ExactRobot_UpSideways_RegularRes_RegularPad.png
9,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,2.0,2,3,78.92,runs/2025-11-22_14-55-22/case_0009/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
9,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,2.0,2,3,87.97,runs/2025-11-22_14-55-22/case_0009/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
9,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,2.0,2,3,224.1,runs/2025-11-22_14-55-22/case_0009/ExactRobot_VaryingLength_RegularRes_RegularPad.png
10,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1851.78,runs/2025-11-22_14-55-22/case_0010/ExactRobot_UpSideways_RegularRes_RegularPad.png
10,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,6378.31,runs/2025-11-22_14-55-22/case_0010/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
10,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,46501.85,runs/2025-11-22_14-55-22/case_0010/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
10,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,141067.2,runs/2025-11-22_14-55-22/case_0010/ExactRobot_VaryingLength_RegularRes_RegularPad.png
