case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
10,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1808.2,runs/2025-11-25_18-24-48/case_0010/ExactRobot_UpSideways_RegularRes_RegularPad.png
10,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,933.89,runs/2025-11-25_18-24-48/case_0010/RectangleRobot_UpSideways_RegularRes_RegularPad.png
11,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,11,269.38,runs/2025-11-25_18-24-48/case_0011/ExactRobot_UpSideways_RegularRes_RegularPad.png
11,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,10.0,10,11,164.84,runs/2025-11-25_18-24-48/case_0011/RectangleRobot_UpSideways_RegularRes_RegularPad.png
12,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1493.83,runs/2025-11-25_18-24-48/case_0012/ExactRobot_UpSideways_RegularRes_RegularPad.png
12,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,778.12,runs/2025-11-25_18-24-48/case_0012/RectangleRobot_UpSideways_RegularRes_RegularPad.png
13,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,6.0,6,7,162.51,runs/2025-11-25_18-24-48/case_0013/ExactRobot_UpSideways_RegularRes_RegularPad.png
13,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,6.0,6,7,99.56,runs/2025-11-25_18-24-48/case_0013/RectangleRobot_UpSideways_RegularRes_RegularPad.png
14,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,11,266.06,runs/2025-11-25_18-24-48/case_0014/ExactRobot_UpSideways_RegularRes_RegularPad.png
14,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,10.0,10,11,167.31,runs/2025-11-25_18-24-48/case_0014/RectangleRobot_UpSideways_RegularRes_RegularPad.png
15,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,7.0,7,8,198.36,runs/2025-11-25_18-24-48/case_0015/ExactRobot_UpSideways_RegularRes_RegularPad.png
15,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,7.0,7,8,114.24,runs/2025-11-25_18-24-48/case_0015/RectangleRobot_UpSideways_RegularRes_RegularPad.png
16,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,3.0,3,4,82.49,runs/2025-11-25_18-24-48/case_0016/ExactRobot_UpSideways_RegularRes_RegularPad.png
16,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,3.0,3,4,49.52,runs/2025-11-25_18-24-48/case_0016/RectangleRobot_UpSideways_RegularRes_RegularPad.png
17,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,110.07,runs/2025-11-25_18-24-48/case_0017/ExactRobot_UpSideways_RegularRes_RegularPad.png
17,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,4.0,4,5,66.75,runs/2025-11-25_18-24-48/case_0017/RectangleRobot_UpSideways_RegularRes_RegularPad.png
18,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,14.0,14,15,386.52,runs/2025-11-25_18-24-48/case_0018/ExactRobot_UpSideways_RegularRes_RegularPad.png
18,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,14.0,14,15,232.31,runs/2025-11-25_18-24-48/case_0018/RectangleRobot_UpSideways_RegularRes_RegularPad.png
19,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,11,276.59,runs/2025-11-25_18-24-48/case_0019/ExactRobot_UpSideways_RegularRes_RegularPad.png
19,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1781.08,runs/2025-11-25_18-24-48/case_0019/RectangleRobot_UpSideways_RegularRes_RegularPad.png
20,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,9.0,9,10,250.25,runs/2025-11-25_18-24-48/case_0020/ExactRobot_UpSideways_RegularRes_RegularPad.png
20,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,9.0,9,10,149.7,runs/2025-11-25_18-24-48/case_0020/RectangleRobot_UpSideways_RegularRes_RegularPad.png
21,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,27.29,runs/2025-11-25_18-24-48/case_0021/ExactRobot_UpSideways_RegularRes_RegularPad.png
21,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,16.78,runs/2025-11-25_18-24-48/case_0021/RectangleRobot_UpSideways_RegularRes_RegularPad.png
22,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,136.69,runs/2025-11-25_18-24-48/case_0022/ExactRobot_UpSideways_RegularRes_RegularPad.png
22,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,5.0,5,6,83.04,runs/2025-11-25_18-24-48/case_0022/RectangleRobot_UpSideways_RegularRes_RegularPad.png
23,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,492.73,runs/2025-11-25_18-24-48/case_0023/ExactRobot_UpSideways_RegularRes_RegularPad.png
23,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,299.11,runs/2025-11-25_18-24-48/case_0023/RectangleRobot_UpSideways_RegularRes_RegularPad.png
24,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,11.0,11,12,297.79,runs/2025-11-25_18-24-48/case_0024/ExactRobot_UpSideways_RegularRes_RegularPad.png
24,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1338.08,runs/2025-11-25_18-24-48/case_0024/RectangleRobot_UpSideways_RegularRes_RegularPad.png
25,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,7.0,7,8,192.47,runs/2025-11-25_18-24-48/case_0025/ExactRobot_UpSideways_RegularRes_RegularPad.png
25,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,7.0,7,8,115.74,runs/2025-11-25_18-24-48/case_0025/RectangleRobot_UpSideways_RegularRes_RegularPad.png
26,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,109.9,runs/2025-11-25_18-24-48/case_0026/ExactRobot_UpSideways_RegularRes_RegularPad.png
26,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,4.0,4,5,66.98,runs/2025-11-25_18-24-48/case_0026/RectangleRobot_UpSideways_RegularRes_RegularPad.png
27,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,6.0,6,7,165.3,runs/2025-11-25_18-24-48/case_0027/ExactRobot_UpSideways_RegularRes_RegularPad.png
27,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,6.0,6,7,100.31,runs/2025-11-25_18-24-48/case_0027/RectangleRobot_UpSideways_RegularRes_RegularPad.png
28,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,139.25,runs/2025-11-25_18-24-48/case_0028/ExactRobot_UpSideways_RegularRes_RegularPad.png
28,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,5.0,5,6,83.46,runs/2025-11-25_18-24-48/case_0028/RectangleRobot_UpSideways_RegularRes_RegularPad.png
29,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,11.0,11,12,301.63,runs/2025-11-25_18-24-48/case_0029/ExactRobot_UpSideways_RegularRes_RegularPad.png
29,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,11.0,11,12,183.09,runs/2025-11-25_18-24-48/case_0029/RectangleRobot_UpSideways_RegularRes_RegularPad.png
30,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,110.57,runs/2025-11-25_18-24-48/case_0030/ExactRobot_UpSideways_RegularRes_RegularPad.png
30,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1339.44,runs/2025-11-25_18-24-48/case_0030/RectangleRobot_UpSideways_RegularRes_RegularPad.png
31,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,3032.4,runs/2025-11-25_18-24-48/case_0031/ExactRobot_UpSideways_RegularRes_RegularPad.png
31,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1669.67,runs/2025-11-25_18-24-48/case_0031/RectangleRobot_UpSideways_RegularRes_RegularPad.png
32,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,110.91,runs/2025-11-25_18-24-48/case_0032/ExactRobot_UpSideways_RegularRes_RegularPad.png
32,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,4.0,4,5,67.15,runs/2025-11-25_18-24-48/case_0032/RectangleRobot_UpSideways_RegularRes_RegularPad.png
33,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,28,736.86,runs/2025-11-25_18-24-48/case_0033/ExactRobot_UpSideways_RegularRes_RegularPad.png
33,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,13.0,13,31,494.85,runs/2025-11-25_18-24-48/case_0033/RectangleRobot_UpSideways_RegularRes_RegularPad.png
34,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,2408.81,runs/2025-11-25_18-24-48/case_0034/ExactRobot_UpSideways_RegularRes_RegularPad.png
34,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1342.36,runs/2025-11-25_18-24-48/case_0034/RectangleRobot_UpSideways_RegularRes_RegularPad.png
35,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,139.82,runs/2025-11-25_18-24-48/case_0035/ExactRobot_UpSideways_RegularRes_RegularPad.png
35,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,5.0,5,6,84.33,runs/2025-11-25_18-24-48/case_0035/RectangleRobot_UpSideways_RegularRes_RegularPad.png
36,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1211.35,runs/2025-11-25_18-24-48/case_0036/ExactRobot_UpSideways_RegularRes_RegularPad.png
36,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,698.51,runs/2025-11-25_18-24-48/case_0036/RectangleRobot_UpSideways_RegularRes_RegularPad.png
37,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,110.73,runs/2025-11-25_18-24-48/case_0037/ExactRobot_UpSideways_RegularRes_RegularPad.png
37,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,50.83,runs/2025-11-25_18-24-48/case_0037/RectangleRobot_UpSideways_RegularRes_RegularPad.png
38,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,2489.13,runs/2025-11-25_18-24-48/case_0038/ExactRobot_UpSideways_RegularRes_RegularPad.png
38,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1318.72,runs/2025-11-25_18-24-48/case_0038/RectangleRobot_UpSideways_RegularRes_RegularPad.png
39,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,139.15,runs/2025-11-25_18-24-48/case_0039/ExactRobot_UpSideways_RegularRes_RegularPad.png
39,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,5.0,5,6,83.04,runs/2025-11-25_18-24-48/case_0039/RectangleRobot_UpSideways_RegularRes_RegularPad.png
40,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,2.0,2,3,55.48,runs/2025-11-25_18-24-48/case_0040/ExactRobot_UpSideways_RegularRes_RegularPad.png
40,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,2.0,2,3,33.63,runs/2025-11-25_18-24-48/case_0040/RectangleRobot_UpSideways_RegularRes_RegularPad.png
41,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,6.0,6,7,164.1,runs/2025-11-25_18-24-48/case_0041/ExactRobot_UpSideways_RegularRes_RegularPad.png
41,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,6.0,6,7,99.26,runs/2025-11-25_18-24-48/case_0041/RectangleRobot_UpSideways_RegularRes_RegularPad.png
42,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,2623.24,runs/2025-11-25_18-24-48/case_0042/ExactRobot_UpSideways_RegularRes_RegularPad.png
42,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1470.4,runs/2025-11-25_18-24-48/case_0042/RectangleRobot_UpSideways_RegularRes_RegularPad.png
43,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,6.0,6,7,165.68,runs/2025-11-25_18-24-48/case_0043/ExactRobot_UpSideways_RegularRes_RegularPad.png
43,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1370.82,runs/2025-11-25_18-24-48/case_0043/RectangleRobot_UpSideways_RegularRes_RegularPad.png
44,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,11,275.33,runs/2025-11-25_18-24-48/case_0044/ExactRobot_UpSideways_RegularRes_RegularPad.png
44,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,10.0,10,11,166.87,runs/2025-11-25_18-24-48/case_0044/RectangleRobot_UpSideways_RegularRes_RegularPad.png
45,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,110.06,runs/2025-11-25_18-24-48/case_0045/ExactRobot_UpSideways_RegularRes_RegularPad.png
45,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,6.0,6,7,101.35,runs/2025-11-25_18-24-48/case_0045/RectangleRobot_UpSideways_RegularRes_RegularPad.png
46,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,3.0,3,4,83.1,runs/2025-11-25_18-24-48/case_0046/ExactRobot_UpSideways_RegularRes_RegularPad.png
46,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,3.0,3,4,50.88,runs/2025-11-25_18-24-48/case_0046/RectangleRobot_UpSideways_RegularRes_RegularPad.png
47,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,28.39,runs/2025-11-25_18-24-48/case_0047/ExactRobot_UpSideways_RegularRes_RegularPad.png
47,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,17.12,runs/2025-11-25_18-24-48/case_0047/RectangleRobot_UpSideways_RegularRes_RegularPad.png
48,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,3246.38,runs/2025-11-25_18-24-48/case_0048/ExactRobot_UpSideways_RegularRes_RegularPad.png
48,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1755.75,runs/2025-11-25_18-24-48/case_0048/RectangleRobot_UpSideways_RegularRes_RegularPad.png
49,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,19.0,19,39,1040.74,runs/2025-11-25_18-24-48/case_0049/ExactRobot_UpSideways_RegularRes_RegularPad.png
49,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,1844.85,runs/2025-11-25_18-24-48/case_0049/RectangleRobot_UpSideways_RegularRes_RegularPad.png
50,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,138.76,runs/2025-11-25_18-24-48/case_0050/ExactRobot_UpSideways_RegularRes_RegularPad.png
50,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,5.0,5,6,85.11,runs/2025-11-25_18-24-48/case_0050/RectangleRobot_UpSideways_RegularRes_RegularPad.png
51,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,2.0,2,3,56.4,runs/2025-11-25_18-24-48/case_0051/ExactRobot_UpSideways_RegularRes_RegularPad.png
51,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,2.0,2,3,33.9,runs/2025-11-25_18-24-48/case_0051/RectangleRobot_UpSideways_RegularRes_RegularPad.png
52,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,136.74,runs/2025-11-25_18-24-48/case_0052/ExactRobot_UpSideways_RegularRes_RegularPad.png
52,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,5.0,5,6,84.41,runs/2025-11-25_18-24-48/case_0052/RectangleRobot_UpSideways_RegularRes_RegularPad.png
53,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,2.0,2,3,55.19,runs/2025-11-25_18-24-48/case_0053/ExactRobot_UpSideways_RegularRes_RegularPad.png
53,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,2.0,2,3,34.2,runs/2025-11-25_18-24-48/case_0053/RectangleRobot_UpSideways_RegularRes_RegularPad.png
54,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,137.52,runs/2025-11-25_18-24-48/case_0054/ExactRobot_UpSideways_RegularRes_RegularPad.png
54,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,5.0,5,6,85.71,runs/2025-11-25_18-24-48/case_0054/RectangleRobot_UpSideways_RegularRes_RegularPad.png
55,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1756.3,runs/2025-11-25_18-24-48/case_0055/ExactRobot_UpSideways_RegularRes_RegularPad.png
55,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,860.58,runs/2025-11-25_18-24-48/case_0055/RectangleRobot_UpSideways_RegularRes_RegularPad.png
56,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,6.0,6,7,164.11,runs/2025-11-25_18-24-48/case_0056/ExactRobot_UpSideways_RegularRes_RegularPad.png
56,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,6.0,6,7,100.18,runs/2025-11-25_18-24-48/case_0056/RectangleRobot_UpSideways_RegularRes_RegularPad.png
57,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,111.13,runs/2025-11-25_18-24-48/case_0057/ExactRobot_UpSideways_RegularRes_RegularPad.png
57,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,4.0,4,5,66.82,runs/2025-11-25_18-24-48/case_0057/RectangleRobot_UpSideways_RegularRes_RegularPad.png
58,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,9.0,9,10,247.56,runs/2025-11-25_18-24-48/case_0058/ExactRobot_UpSideways_RegularRes_RegularPad.png
58,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,9.0,9,10,153.18,runs/2025-11-25_18-24-48/case_0058/RectangleRobot_UpSideways_RegularRes_RegularPad.png
59,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,110.73,runs/2025-11-25_18-24-48/case_0059/ExactRobot_UpSideways_RegularRes_RegularPad.png
59,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,4.0,4,5,67.27,runs/2025-11-25_18-24-48/case_0059/RectangleRobot_UpSideways_RegularRes_RegularPad.png
60,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,139.26,runs/2025-11-25_18-24-48/case_0060/ExactRobot_UpSideways_RegularRes_RegularPad.png
60,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,83.68,runs/2025-11-25_18-24-48/case_0060/RectangleRobot_UpSideways_RegularRes_RegularPad.png
61,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,9.0,9,10,248.28,runs/2025-11-25_18-24-48/case_0061/ExactRobot_UpSideways_RegularRes_RegularPad.png
61,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,1,9.0,9,10,151.05,runs/2025-11-25_18-24-48/case_0061/RectangleRobot_UpSideways_RegularRes_RegularPad.png
62,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,141.42,runs/2025-11-25_18-24-48/case_0062/ExactRobot_UpSideways_RegularRes_RegularPad.png
62,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,65.91,runs/2025-11-25_18-24-48/case_0062/RectangleRobot_UpSideways_RegularRes_RegularPad.png
63,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,2235.18,runs/2025-11-25_18-24-48/case_0063/ExactRobot_UpSideways_RegularRes_RegularPad.png
63,RectangleRobot_UpSideways_RegularRes_RegularPad,RectangleRobot,UpSideways,RegularRes,0,inf,0,0,952.75,runs/2025-11-25_18-24-48/case_0063/RectangleRobot_UpSideways_RegularRes_RegularPad.png
64,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1426.31,runs/2025-11-25_18-24-48/case_0064/ExactRobot_UpSideways_RegularRes_RegularPad.png
