case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
6,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,88.0,88,91,2461.87,runs/2025-11-25_21-17-53/case_0006/ExactRobot_UpSideways_RegularRes_RegularPad.png
6,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,88.0,88,91,3495.55,runs/2025-11-25_21-17-53/case_0006/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
6,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,86.0,86,88,3696.92,runs/2025-11-25_21-17-53/case_0006/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
6,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,88.0,88,98,10473.73,runs/2025-11-25_21-17-53/case_0006/ExactRobot_VaryingLength_RegularRes_RegularPad.png
7,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,35.0,35,36,958.52,runs/2025-11-25_21-17-53/case_0007/ExactRobot_UpSideways_RegularRes_RegularPad.png
7,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,35.0,35,36,1364.16,runs/2025-11-25_21-17-53/case_0007/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
7,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,35.0,35,39,1616.21,runs/2025-11-25_21-17-53/case_0007/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
7,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,35.0,35,36,3811.76,runs/2025-11-25_21-17-53/case_0007/ExactRobot_VaryingLength_RegularRes_RegularPad.png
8,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,66.0,66,67,1840.0,runs/2025-11-25_21-17-53/case_0008/ExactRobot_UpSideways_RegularRes_RegularPad.png
8,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,66.0,66,67,2636.74,runs/2025-11-25_21-17-53/case_0008/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
8,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,64.0,64,65,2735.12,runs/2025-11-25_21-17-53/case_0008/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
8,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,66.0,66,67,7268.13,runs/2025-11-25_21-17-53/case_0008/ExactRobot_VaryingLength_RegularRes_RegularPad.png
9,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,29.0,29,30,801.09,runs/2025-11-25_21-17-53/case_0009/ExactRobot_UpSideways_RegularRes_RegularPad.png
9,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,29.0,29,30,1141.72,runs/2025-11-25_21-17-53/case_0009/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
9,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,29.0,29,30,1249.48,runs/2025-11-25_21-17-53/case_0009/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
9,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,29.0,29,30,3194.27,runs/2025-11-25_21-17-53/case_0009/ExactRobot_VaryingLength_RegularRes_RegularPad.png
10,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,44682.61,runs/2025-11-25_21-17-53/case_0010/ExactRobot_UpSideways_RegularRes_RegularPad.png
10,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,90547.04,runs/2025-11-25_21-17-53/case_0010/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
10,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,1021264.54,runs/2025-11-25_21-17-53/case_0010/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
10,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,2598775.72,runs/2025-11-25_21-17-53/case_0010/ExactRobot_VaryingLength_RegularRes_RegularPad.png
11,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,44.0,44,46,1220.29,runs/2025-11-25_21-17-53/case_0011/ExactRobot_UpSideways_RegularRes_RegularPad.png
11,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,44.0,44,46,2474.24,runs/2025-11-25_21-17-53/case_0011/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
11,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,41.0,41,43,2069.38,runs/2025-11-25_21-17-53/case_0011/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
11,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,44.0,44,57,33540.01,runs/2025-11-25_21-17-53/case_0011/ExactRobot_VaryingLength_RegularRes_RegularPad.png
12,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,73.0,73,78,11892.28,runs/2025-11-25_21-17-53/case_0012/ExactRobot_UpSideways_RegularRes_RegularPad.png
12,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,73.0,73,78,2974.02,runs/2025-11-25_21-17-53/case_0012/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
12,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,68.0,68,72,2948.76,runs/2025-11-25_21-17-53/case_0012/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
12,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,73.0,73,89,9384.78,runs/2025-11-25_21-17-53/case_0012/ExactRobot_VaryingLength_RegularRes_RegularPad.png
13,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,58.0,58,60,1607.67,runs/2025-11-25_21-17-53/case_0013/ExactRobot_UpSideways_RegularRes_RegularPad.png
13,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,58.0,58,60,2259.9,runs/2025-11-25_21-17-53/case_0013/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
13,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,56.0,56,58,2389.79,runs/2025-11-25_21-17-53/case_0013/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
13,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,58.0,58,76,8001.0,runs/2025-11-25_21-17-53/case_0013/ExactRobot_VaryingLength_RegularRes_RegularPad.png
14,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,105.0,105,111,16425.09,runs/2025-11-25_21-17-53/case_0014/ExactRobot_UpSideways_RegularRes_RegularPad.png
14,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,105.0,105,111,23565.28,runs/2025-11-25_21-17-53/case_0014/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
14,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,100.0,100,103,23673.77,runs/2025-11-25_21-17-53/case_0014/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
14,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,103.0,103,124,14747.75,runs/2025-11-25_21-17-53/case_0014/ExactRobot_VaryingLength_RegularRes_RegularPad.png
15,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,11.0,11,12,296.81,runs/2025-11-25_21-17-53/case_0015/ExactRobot_UpSideways_RegularRes_RegularPad.png
15,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,11.0,11,12,426.76,runs/2025-11-25_21-17-53/case_0015/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
15,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,10.0,10,11,425.21,runs/2025-11-25_21-17-53/case_0015/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
15,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,11.0,11,12,2304.37,runs/2025-11-25_21-17-53/case_0015/ExactRobot_VaryingLength_RegularRes_RegularPad.png
16,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,18375.74,runs/2025-11-25_21-17-53/case_0016/ExactRobot_UpSideways_RegularRes_RegularPad.png
16,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,44301.98,runs/2025-11-25_21-17-53/case_0016/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
16,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,98.0,98,165,9461.12,runs/2025-11-25_21-17-53/case_0016/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
16,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,1042122.88,runs/2025-11-25_21-17-53/case_0016/ExactRobot_VaryingLength_RegularRes_RegularPad.png
17,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,49195.17,runs/2025-11-25_21-17-53/case_0017/ExactRobot_UpSideways_RegularRes_RegularPad.png
17,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,102678.89,runs/2025-11-25_21-17-53/case_0017/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
17,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,1138150.09,runs/2025-11-25_21-17-53/case_0017/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
17,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,2948521.22,runs/2025-11-25_21-17-53/case_0017/ExactRobot_VaryingLength_RegularRes_RegularPad.png
18,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,155.0,155,163,5607.12,runs/2025-11-25_21-17-53/case_0018/ExactRobot_UpSideways_RegularRes_RegularPad.png
18,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,155.0,155,163,6958.01,runs/2025-11-25_21-17-53/case_0018/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
18,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,148.0,148,154,7175.39,runs/2025-11-25_21-17-53/case_0018/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
18,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,153.0,153,189,22059.38,runs/2025-11-25_21-17-53/case_0018/ExactRobot_VaryingLength_RegularRes_RegularPad.png
19,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,88.0,88,91,2961.14,runs/2025-11-25_21-17-53/case_0019/ExactRobot_UpSideways_RegularRes_RegularPad.png
19,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,88.0,88,91,4017.72,runs/2025-11-25_21-17-53/case_0019/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
19,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,85.0,85,89,4441.29,runs/2025-11-25_21-17-53/case_0019/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
19,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,88.0,88,110,13873.04,runs/2025-11-25_21-17-53/case_0019/ExactRobot_VaryingLength_RegularRes_RegularPad.png
20,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,87.0,87,90,3025.01,runs/2025-11-25_21-17-53/case_0020/ExactRobot_UpSideways_RegularRes_RegularPad.png
20,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,87.0,87,90,4062.63,runs/2025-11-25_21-17-53/case_0020/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
20,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,85.0,85,89,4813.88,runs/2025-11-25_21-17-53/case_0020/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
20,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,88.0,88,149,18797.16,runs/2025-11-25_21-17-53/case_0020/ExactRobot_VaryingLength_RegularRes_RegularPad.png
21,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,38.95,runs/2025-11-25_21-17-53/case_0021/ExactRobot_UpSideways_RegularRes_RegularPad.png
21,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,54.71,runs/2025-11-25_21-17-53/case_0021/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
21,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,55.83,runs/2025-11-25_21-17-53/case_0021/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
21,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,127.08,runs/2025-11-25_21-17-53/case_0021/ExactRobot_VaryingLength_RegularRes_RegularPad.png
22,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,24.0,24,26,868.27,runs/2025-11-25_21-17-53/case_0022/ExactRobot_UpSideways_RegularRes_RegularPad.png
22,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,24.0,24,26,1331.23,runs/2025-11-25_21-17-53/case_0022/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
22,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,21.0,21,23,1231.64,runs/2025-11-25_21-17-53/case_0022/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
22,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,25.0,25,33,3948.94,runs/2025-11-25_21-17-53/case_0022/ExactRobot_VaryingLength_RegularRes_RegularPad.png
23,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,101.0,101,104,3256.25,runs/2025-11-25_21-17-53/case_0023/ExactRobot_UpSideways_RegularRes_RegularPad.png
23,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,101.0,101,104,4867.65,runs/2025-11-25_21-17-53/case_0023/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
23,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,99.0,99,107,5241.38,runs/2025-11-25_21-17-53/case_0023/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
23,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,103.0,103,138,16935.19,runs/2025-11-25_21-17-53/case_0023/ExactRobot_VaryingLength_RegularRes_RegularPad.png
24,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,112.0,112,115,3846.53,runs/2025-11-25_21-17-53/case_0024/ExactRobot_UpSideways_RegularRes_RegularPad.png
24,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,112.0,112,115,4911.87,runs/2025-11-25_21-17-53/case_0024/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
24,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,111.0,111,113,5470.57,runs/2025-11-25_21-17-53/case_0024/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
24,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,111.0,111,118,14331.05,runs/2025-11-25_21-17-53/case_0024/ExactRobot_VaryingLength_RegularRes_RegularPad.png
25,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,104.0,104,111,3876.25,runs/2025-11-25_21-17-53/case_0025/ExactRobot_UpSideways_RegularRes_RegularPad.png
25,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,104.0,104,111,4759.04,runs/2025-11-25_21-17-53/case_0025/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
25,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,101.0,101,104,4999.34,runs/2025-11-25_21-17-53/case_0025/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
25,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,106.0,106,145,17511.27,runs/2025-11-25_21-17-53/case_0025/ExactRobot_VaryingLength_RegularRes_RegularPad.png
26,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,70.0,70,73,2343.87,runs/2025-11-25_21-17-53/case_0026/ExactRobot_UpSideways_RegularRes_RegularPad.png
26,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,70.0,70,73,3452.17,runs/2025-11-25_21-17-53/case_0026/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
26,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,68.0,68,72,4125.86,runs/2025-11-25_21-17-53/case_0026/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
26,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,70.0,70,82,10130.3,runs/2025-11-25_21-17-53/case_0026/ExactRobot_VaryingLength_RegularRes_RegularPad.png
27,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,7.0,7,8,233.56,runs/2025-11-25_21-17-53/case_0027/ExactRobot_UpSideways_RegularRes_RegularPad.png
27,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,7.0,7,8,458.48,runs/2025-11-25_21-17-53/case_0027/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
27,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,7.0,7,8,416.3,runs/2025-11-25_21-17-53/case_0027/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
27,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,7.0,7,8,916.75,runs/2025-11-25_21-17-53/case_0027/ExactRobot_VaryingLength_RegularRes_RegularPad.png
28,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,69.0,69,70,2502.91,runs/2025-11-25_21-17-53/case_0028/ExactRobot_UpSideways_RegularRes_RegularPad.png
28,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,69.0,69,70,3608.06,runs/2025-11-25_21-17-53/case_0028/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
28,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,66.0,66,67,4068.35,runs/2025-11-25_21-17-53/case_0028/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
28,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,69.0,69,70,8791.56,runs/2025-11-25_21-17-53/case_0028/ExactRobot_VaryingLength_RegularRes_RegularPad.png
29,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,107.0,107,109,3462.88,runs/2025-11-25_21-17-53/case_0029/ExactRobot_UpSideways_RegularRes_RegularPad.png
29,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,107.0,107,109,5184.56,runs/2025-11-25_21-17-53/case_0029/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
29,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,104.0,104,105,5068.64,runs/2025-11-25_21-17-53/case_0029/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
29,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,107.0,107,110,14118.32,runs/2025-11-25_21-17-53/case_0029/ExactRobot_VaryingLength_RegularRes_RegularPad.png
30,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,82.0,82,84,2855.84,runs/2025-11-25_21-17-53/case_0030/ExactRobot_UpSideways_RegularRes_RegularPad.png
30,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,82.0,82,84,3731.51,runs/2025-11-25_21-17-53/case_0030/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
