case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
12,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,61.59,runs/2025-11-13_12-17-19/case_0012/ExactRobot_VaryingLength_RegularRes.png
12,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,12.9,runs/2025-11-13_12-17-19/case_0012/ExactRobot_UpSideways_RegularRes.png
12,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,12.62,runs/2025-11-13_12-17-19/case_0012/ExactRobot_UpSidewaysDiagonal_RegularRes.png
13,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,92.63014581273465,9,9,540.88,runs/2025-11-13_12-17-19/case_0013/ExactRobot_VaryingLength_RegularRes.png
13,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,92.63014581273465,9,9,143.9,runs/2025-11-13_12-17-19/case_0013/ExactRobot_UpSideways_RegularRes.png
13,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,86.17977724630327,8,8,195.57,runs/2025-11-13_12-17-19/case_0013/ExactRobot_UpSidewaysDiagonal_RegularRes.png
14,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,158.2065556157337,15,15,1012.68,runs/2025-11-13_12-17-19/case_0014/ExactRobot_VaryingLength_RegularRes.png
14,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,157.31320791582797,14,14,248.59,runs/2025-11-13_12-17-19/case_0014/ExactRobot_UpSideways_RegularRes.png
14,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,140.435173883438,13,13,348.23,runs/2025-11-13_12-17-19/case_0014/ExactRobot_UpSidewaysDiagonal_RegularRes.png
15,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,23.152946437965905,3,3,157.25,runs/2025-11-13_12-17-19/case_0015/ExactRobot_VaryingLength_RegularRes.png
15,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,23.152946437965905,3,3,37.85,runs/2025-11-13_12-17-19/case_0015/ExactRobot_UpSideways_RegularRes.png
15,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,17.69180601295413,2,2,31.28,runs/2025-11-13_12-17-19/case_0015/ExactRobot_UpSidewaysDiagonal_RegularRes.png
16,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,10052.54,runs/2025-11-13_12-17-19/case_0016/ExactRobot_VaryingLength_RegularRes.png
16,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,115.71,runs/2025-11-13_12-17-19/case_0016/ExactRobot_UpSideways_RegularRes.png
16,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,122.61841811604471,12,18,492.73,runs/2025-11-13_12-17-19/case_0016/ExactRobot_UpSidewaysDiagonal_RegularRes.png
17,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,85.31,runs/2025-11-13_12-17-19/case_0017/ExactRobot_VaryingLength_RegularRes.png
17,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,20.91,runs/2025-11-13_12-17-19/case_0017/ExactRobot_UpSideways_RegularRes.png
17,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,33.31,runs/2025-11-13_12-17-19/case_0017/ExactRobot_UpSidewaysDiagonal_RegularRes.png
18,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,18.027756377319946,2,2,89.63,runs/2025-11-13_12-17-19/case_0018/ExactRobot_VaryingLength_RegularRes.png
18,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,18.027756377319946,2,2,22.59,runs/2025-11-13_12-17-19/case_0018/ExactRobot_UpSideways_RegularRes.png
18,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,18.027756377319946,2,2,35.99,runs/2025-11-13_12-17-19/case_0018/ExactRobot_UpSidewaysDiagonal_RegularRes.png
19,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,59.41640786499874,6,6,370.17,runs/2025-11-13_12-17-19/case_0019/ExactRobot_VaryingLength_RegularRes.png
19,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,59.41640786499874,6,6,93.55,runs/2025-11-13_12-17-19/case_0019/ExactRobot_UpSideways_RegularRes.png
19,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,53.20225231898308,5,5,110.92,runs/2025-11-13_12-17-19/case_0019/ExactRobot_UpSidewaysDiagonal_RegularRes.png
20,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,83.26433752247374,8,8,600.27,runs/2025-11-13_12-17-19/case_0020/ExactRobot_VaryingLength_RegularRes.png
20,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,83.26433752247374,8,8,148.46,runs/2025-11-13_12-17-19/case_0020/ExactRobot_UpSideways_RegularRes.png
20,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,71.54259600568973,7,7,204.76,runs/2025-11-13_12-17-19/case_0020/ExactRobot_UpSidewaysDiagonal_RegularRes.png
21,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,12.041594578792296,2,2,70.11,runs/2025-11-13_12-17-19/case_0021/ExactRobot_VaryingLength_RegularRes.png
21,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,12.041594578792296,2,2,16.92,runs/2025-11-13_12-17-19/case_0021/ExactRobot_UpSideways_RegularRes.png
21,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,12.041594578792296,2,2,25.67,runs/2025-11-13_12-17-19/case_0021/ExactRobot_UpSidewaysDiagonal_RegularRes.png
22,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,22.77032961426901,3,3,144.8,runs/2025-11-13_12-17-19/case_0022/ExactRobot_VaryingLength_RegularRes.png
22,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,22.77032961426901,3,3,37.17,runs/2025-11-13_12-17-19/case_0022/ExactRobot_UpSideways_RegularRes.png
22,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,18.867962264113206,2,2,31.75,runs/2025-11-13_12-17-19/case_0022/ExactRobot_UpSidewaysDiagonal_RegularRes.png
23,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,61.65247584249853,6,6,340.46,runs/2025-11-13_12-17-19/case_0023/ExactRobot_VaryingLength_RegularRes.png
23,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,61.65247584249853,6,6,84.31,runs/2025-11-13_12-17-19/case_0023/ExactRobot_UpSideways_RegularRes.png
23,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,56.67729261909041,6,6,139.62,runs/2025-11-13_12-17-19/case_0023/ExactRobot_UpSidewaysDiagonal_RegularRes.png
24,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,74.79,runs/2025-11-13_12-17-19/case_0024/ExactRobot_VaryingLength_RegularRes.png
24,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,18.23,runs/2025-11-13_12-17-19/case_0024/ExactRobot_UpSideways_RegularRes.png
24,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,27.11,runs/2025-11-13_12-17-19/case_0024/ExactRobot_UpSidewaysDiagonal_RegularRes.png
25,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,70.2065556157337,7,7,518.37,runs/2025-11-13_12-17-19/case_0025/ExactRobot_VaryingLength_RegularRes.png
25,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,70.2065556157337,7,7,129.61,runs/2025-11-13_12-17-19/case_0025/ExactRobot_UpSideways_RegularRes.png
25,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,64.65517337528946,6,6,170.39,runs/2025-11-13_12-17-19/case_0025/ExactRobot_UpSidewaysDiagonal_RegularRes.png
26,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,87.0,8,8,546.74,runs/2025-11-13_12-17-19/case_0026/ExactRobot_VaryingLength_RegularRes.png
26,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,87.0,8,8,136.07,runs/2025-11-13_12-17-19/case_0026/ExactRobot_UpSideways_RegularRes.png
26,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,76.98497674865534,7,7,184.48,runs/2025-11-13_12-17-19/case_0026/ExactRobot_UpSidewaysDiagonal_RegularRes.png
27,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,132.1245154965971,13,19,1380.46,runs/2025-11-13_12-17-19/case_0027/ExactRobot_VaryingLength_RegularRes.png
27,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,131.6977156035922,12,12,215.06,runs/2025-11-13_12-17-19/case_0027/ExactRobot_UpSideways_RegularRes.png
27,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,101.63884110054649,9,9,232.37,runs/2025-11-13_12-17-19/case_0027/ExactRobot_UpSidewaysDiagonal_RegularRes.png
28,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,0.02,runs/2025-11-13_12-17-19/case_0028/ExactRobot_VaryingLength_RegularRes.png
28,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,0.01,runs/2025-11-13_12-17-19/case_0028/ExactRobot_UpSideways_RegularRes.png
28,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,0.01,runs/2025-11-13_12-17-19/case_0028/ExactRobot_UpSidewaysDiagonal_RegularRes.png
29,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,44.52996408614167,5,5,303.37,runs/2025-11-13_12-17-19/case_0029/ExactRobot_VaryingLength_RegularRes.png
29,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,44.52996408614167,5,5,74.06,runs/2025-11-13_12-17-19/case_0029/ExactRobot_UpSideways_RegularRes.png
29,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,38.31370849898476,4,4,90.69,runs/2025-11-13_12-17-19/case_0029/ExactRobot_UpSidewaysDiagonal_RegularRes.png
30,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,68.64911064067351,7,7,435.52,runs/2025-11-13_12-17-19/case_0030/ExactRobot_VaryingLength_RegularRes.png
30,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,68.64911064067351,7,7,116.47,runs/2025-11-13_12-17-19/case_0030/ExactRobot_UpSideways_RegularRes.png
30,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,51.8296693169526,5,5,117.68,runs/2025-11-13_12-17-19/case_0030/ExactRobot_UpSidewaysDiagonal_RegularRes.png
31,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,143.65247584249852,13,13,767.16,runs/2025-11-13_12-17-19/case_0031/ExactRobot_VaryingLength_RegularRes.png
31,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,143.65247584249852,13,13,194.38,runs/2025-11-13_12-17-19/case_0031/ExactRobot_UpSideways_RegularRes.png
31,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,133.62741699796953,12,12,289.48,runs/2025-11-13_12-17-19/case_0031/ExactRobot_UpSidewaysDiagonal_RegularRes.png
32,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,94.8062484748657,9,9,680.93,runs/2025-11-13_12-17-19/case_0032/ExactRobot_VaryingLength_RegularRes.png
32,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,94.8062484748657,9,9,170.1,runs/2025-11-13_12-17-19/case_0032/ExactRobot_UpSideways_RegularRes.png
32,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,87.11983950044016,8,8,234.43,runs/2025-11-13_12-17-19/case_0032/ExactRobot_UpSidewaysDiagonal_RegularRes.png
33,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,121.02629759044045,11,12,836.27,runs/2025-11-13_12-17-19/case_0033/ExactRobot_VaryingLength_RegularRes.png
33,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,121.02629759044045,11,11,205.18,runs/2025-11-13_12-17-19/case_0033/ExactRobot_UpSideways_RegularRes.png
33,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,104.65658824693044,10,10,286.0,runs/2025-11-13_12-17-19/case_0033/ExactRobot_UpSidewaysDiagonal_RegularRes.png
34,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,0.02,runs/2025-11-13_12-17-19/case_0034/ExactRobot_VaryingLength_RegularRes.png
34,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,0.01,runs/2025-11-13_12-17-19/case_0034/ExactRobot_UpSideways_RegularRes.png
34,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,0.01,runs/2025-11-13_12-17-19/case_0034/ExactRobot_UpSidewaysDiagonal_RegularRes.png
35,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,84.0,runs/2025-11-13_12-17-19/case_0035/ExactRobot_VaryingLength_RegularRes.png
35,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,20.19,runs/2025-11-13_12-17-19/case_0035/ExactRobot_UpSideways_RegularRes.png
35,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,30.96,runs/2025-11-13_12-17-19/case_0035/ExactRobot_UpSidewaysDiagonal_RegularRes.png
36,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,62.79,runs/2025-11-13_12-17-19/case_0036/ExactRobot_VaryingLength_RegularRes.png
36,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,12.95,runs/2025-11-13_12-17-19/case_0036/ExactRobot_UpSideways_RegularRes.png
36,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,12.6,runs/2025-11-13_12-17-19/case_0036/ExactRobot_UpSidewaysDiagonal_RegularRes.png
37,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,34.72,runs/2025-11-13_12-17-19/case_0037/ExactRobot_VaryingLength_RegularRes.png
37,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,4.21,runs/2025-11-13_12-17-19/case_0037/ExactRobot_UpSideways_RegularRes.png
37,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,4.31,runs/2025-11-13_12-17-19/case_0037/ExactRobot_UpSidewaysDiagonal_RegularRes.png
38,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,81.97,runs/2025-11-13_12-17-19/case_0038/ExactRobot_VaryingLength_RegularRes.png
38,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,20.61,runs/2025-11-13_12-17-19/case_0038/ExactRobot_UpSideways_RegularRes.png
38,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,58.0291712489609,6,6,161.19,runs/2025-11-13_12-17-19/case_0038/ExactRobot_UpSidewaysDiagonal_RegularRes.png
39,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,90.56021977856103,9,30,2430.48,runs/2025-11-13_12-17-19/case_0039/ExactRobot_VaryingLength_RegularRes.png
39,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,90.56021977856103,9,9,158.45,runs/2025-11-13_12-17-19/case_0039/ExactRobot_UpSideways_RegularRes.png
39,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,50.065640993551376,5,5,131.94,runs/2025-11-13_12-17-19/case_0039/ExactRobot_UpSidewaysDiagonal_RegularRes.png
40,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,62.7648230602334,6,6,370.81,runs/2025-11-13_12-17-19/case_0040/ExactRobot_VaryingLength_RegularRes.png
40,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,62.7648230602334,6,6,92.37,runs/2025-11-13_12-17-19/case_0040/ExactRobot_UpSideways_RegularRes.png
40,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,59.39675447257933,6,6,141.53,runs/2025-11-13_12-17-19/case_0040/ExactRobot_UpSidewaysDiagonal_RegularRes.png
41,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,49.110770276274835,6,7,481.93,runs/2025-11-13_12-17-19/case_0041/ExactRobot_VaryingLength_RegularRes.png
41,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,58.643316977093235,6,6,105.15,runs/2025-11-13_12-17-19/case_0041/ExactRobot_UpSideways_RegularRes.png
41,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,33.80775688546847,4,4,85.63,runs/2025-11-13_12-17-19/case_0041/ExactRobot_UpSidewaysDiagonal_RegularRes.png
42,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,93.4536240470737,9,9,660.4,runs/2025-11-13_12-17-19/case_0042/ExactRobot_VaryingLength_RegularRes.png
42,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,93.4536240470737,9,9,163.09,runs/2025-11-13_12-17-19/case_0042/ExactRobot_UpSideways_RegularRes.png
42,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,81.12146538445323,8,8,210.27,runs/2025-11-13_12-17-19/case_0042/ExactRobot_UpSidewaysDiagonal_RegularRes.png
43,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,67.59,runs/2025-11-13_12-17-19/case_0043/ExactRobot_VaryingLength_RegularRes.png
43,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,11.4,runs/2025-11-13_12-17-19/case_0043/ExactRobot_UpSideways_RegularRes.png
43,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,22.96,runs/2025-11-13_12-17-19/case_0043/ExactRobot_UpSidewaysDiagonal_RegularRes.png
44,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,8.94427190999916,2,2,71.66,runs/2025-11-13_12-17-19/case_0044/ExactRobot_VaryingLength_RegularRes.png
44,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,8.94427190999916,2,2,19.01,runs/2025-11-13_12-17-19/case_0044/ExactRobot_UpSideways_RegularRes.png
