case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
4,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,6.0,6,7,211.09,runs/2025-11-22_11-48-27/case_0004/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
4,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,8.0,8,9,708.27,runs/2025-11-22_11-48-27/case_0004/ExactRobot_VaryingLength_RegularRes_RegularPad.png
5,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,470.82,runs/2025-11-22_11-48-27/case_0005/ExactRobot_UpSideways_RegularRes_RegularPad.png
5,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,4367.01,runs/2025-11-22_11-48-27/case_0005/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
5,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,3,4,104.36,runs/2025-11-22_11-48-27/case_0005/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
5,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,6.0,6,30,2488.67,runs/2025-11-22_11-48-27/case_0005/ExactRobot_VaryingLength_RegularRes_RegularPad.png
6,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,3.0,3,4,67.09,runs/2025-11-22_11-48-27/case_0006/ExactRobot_UpSideways_RegularRes_RegularPad.png
6,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,3.0,3,4,89.31,runs/2025-11-22_11-48-27/case_0006/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
6,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,3,4,106.07,runs/2025-11-22_11-48-27/case_0006/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
6,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,3.0,3,4,261.48,runs/2025-11-22_11-48-27/case_0006/ExactRobot_VaryingLength_RegularRes_RegularPad.png
7,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,8.0,8,9,178.8,runs/2025-11-22_11-48-27/case_0007/ExactRobot_UpSideways_RegularRes_RegularPad.png
7,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,8.0,8,9,254.65,runs/2025-11-22_11-48-27/case_0007/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
7,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,7.0,7,8,246.11,runs/2025-11-22_11-48-27/case_0007/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
7,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,8.0,8,9,699.23,runs/2025-11-22_11-48-27/case_0007/ExactRobot_VaryingLength_RegularRes_RegularPad.png
8,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1603.09,runs/2025-11-22_11-48-27/case_0008/ExactRobot_UpSideways_RegularRes_RegularPad.png
8,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,2777.0,runs/2025-11-22_11-48-27/case_0008/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
8,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,15.0,15,19,614.53,runs/2025-11-22_11-48-27/case_0008/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
8,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,14.0,14,22,1810.82,runs/2025-11-22_11-48-27/case_0008/ExactRobot_VaryingLength_RegularRes_RegularPad.png
9,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,1.0,1,2,21.74,runs/2025-11-22_11-48-27/case_0009/ExactRobot_UpSideways_RegularRes_RegularPad.png
9,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,1.0,1,2,31.85,runs/2025-11-22_11-48-27/case_0009/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
9,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,1.0,1,2,35.11,runs/2025-11-22_11-48-27/case_0009/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
9,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,1.0,1,2,90.59,runs/2025-11-22_11-48-27/case_0009/ExactRobot_VaryingLength_RegularRes_RegularPad.png
10,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1043.56,runs/2025-11-22_11-48-27/case_0010/ExactRobot_UpSideways_RegularRes_RegularPad.png
10,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,4042.37,runs/2025-11-22_11-48-27/case_0010/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
10,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,16023.09,runs/2025-11-22_11-48-27/case_0010/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
10,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,61115.87,runs/2025-11-22_11-48-27/case_0010/ExactRobot_VaryingLength_RegularRes_RegularPad.png
11,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,42.96,runs/2025-11-22_11-48-27/case_0011/ExactRobot_UpSideways_RegularRes_RegularPad.png
11,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,1217.44,runs/2025-11-22_11-48-27/case_0011/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
11,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,310.89,runs/2025-11-22_11-48-27/case_0011/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
11,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,1373.68,runs/2025-11-22_11-48-27/case_0011/ExactRobot_VaryingLength_RegularRes_RegularPad.png
12,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,90.15,runs/2025-11-22_11-48-27/case_0012/ExactRobot_UpSideways_RegularRes_RegularPad.png
12,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,4.0,4,5,126.62,runs/2025-11-22_11-48-27/case_0012/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
12,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,3,4,106.78,runs/2025-11-22_11-48-27/case_0012/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
12,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,4.0,4,5,355.87,runs/2025-11-22_11-48-27/case_0012/ExactRobot_VaryingLength_RegularRes_RegularPad.png
13,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,7.0,7,8,157.38,runs/2025-11-22_11-48-27/case_0013/ExactRobot_UpSideways_RegularRes_RegularPad.png
13,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,7.0,7,8,223.3,runs/2025-11-22_11-48-27/case_0013/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
13,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,5.0,5,6,174.58,runs/2025-11-22_11-48-27/case_0013/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
13,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,6.0,6,7,522.66,runs/2025-11-22_11-48-27/case_0013/ExactRobot_VaryingLength_RegularRes_RegularPad.png
14,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,2107.95,runs/2025-11-22_11-48-27/case_0014/ExactRobot_UpSideways_RegularRes_RegularPad.png
14,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,3959.49,runs/2025-11-22_11-48-27/case_0014/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
14,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,55654.95,runs/2025-11-22_11-48-27/case_0014/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
14,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,138152.86,runs/2025-11-22_11-48-27/case_0014/ExactRobot_VaryingLength_RegularRes_RegularPad.png
15,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,111.19,runs/2025-11-22_11-48-27/case_0015/ExactRobot_UpSideways_RegularRes_RegularPad.png
15,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,5.0,5,6,160.16,runs/2025-11-22_11-48-27/case_0015/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
15,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,4.0,4,5,138.8,runs/2025-11-22_11-48-27/case_0015/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
15,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,5.0,5,6,436.45,runs/2025-11-22_11-48-27/case_0015/ExactRobot_VaryingLength_RegularRes_RegularPad.png
16,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,7.0,7,8,153.91,runs/2025-11-22_11-48-27/case_0016/ExactRobot_UpSideways_RegularRes_RegularPad.png
16,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,7.0,7,10,285.85,runs/2025-11-22_11-48-27/case_0016/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
16,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,2.0,2,3,69.99,runs/2025-11-22_11-48-27/case_0016/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
16,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,3.0,3,4,269.99,runs/2025-11-22_11-48-27/case_0016/ExactRobot_VaryingLength_RegularRes_RegularPad.png
17,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1263.13,runs/2025-11-22_11-48-27/case_0017/ExactRobot_UpSideways_RegularRes_RegularPad.png
17,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,4023.11,runs/2025-11-22_11-48-27/case_0017/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
17,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,26589.59,runs/2025-11-22_11-48-27/case_0017/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
17,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,84263.36,runs/2025-11-22_11-48-27/case_0017/ExactRobot_VaryingLength_RegularRes_RegularPad.png
18,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,11,218.19,runs/2025-11-22_11-48-27/case_0018/ExactRobot_UpSideways_RegularRes_RegularPad.png
18,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,10.0,10,11,317.92,runs/2025-11-22_11-48-27/case_0018/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
18,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,9.0,9,10,308.55,runs/2025-11-22_11-48-27/case_0018/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
18,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,10.0,10,11,863.94,runs/2025-11-22_11-48-27/case_0018/ExactRobot_VaryingLength_RegularRes_RegularPad.png
19,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,1.0,1,2,22.8,runs/2025-11-22_11-48-27/case_0019/ExactRobot_UpSideways_RegularRes_RegularPad.png
19,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,1.0,1,2,32.41,runs/2025-11-22_11-48-27/case_0019/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
19,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,1.0,1,2,35.19,runs/2025-11-22_11-48-27/case_0019/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
19,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,1.0,1,2,89.53,runs/2025-11-22_11-48-27/case_0019/ExactRobot_VaryingLength_RegularRes_RegularPad.png
20,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,112.04,runs/2025-11-22_11-48-27/case_0020/ExactRobot_UpSideways_RegularRes_RegularPad.png
20,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,5.0,5,6,157.33,runs/2025-11-22_11-48-27/case_0020/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
20,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,4.0,4,5,140.03,runs/2025-11-22_11-48-27/case_0020/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
20,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,5.0,5,6,433.94,runs/2025-11-22_11-48-27/case_0020/ExactRobot_VaryingLength_RegularRes_RegularPad.png
21,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,11,226.13,runs/2025-11-22_11-48-27/case_0021/ExactRobot_UpSideways_RegularRes_RegularPad.png
21,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,10.0,10,11,317.99,runs/2025-11-22_11-48-27/case_0021/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
21,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,9.0,9,10,314.66,runs/2025-11-22_11-48-27/case_0021/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
21,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,11.0,11,14,1134.19,runs/2025-11-22_11-48-27/case_0021/ExactRobot_VaryingLength_RegularRes_RegularPad.png
22,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,6.0,6,7,136.73,runs/2025-11-22_11-48-27/case_0022/ExactRobot_UpSideways_RegularRes_RegularPad.png
22,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,6.0,6,7,190.63,runs/2025-11-22_11-48-27/case_0022/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
22,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,5.0,5,6,174.61,runs/2025-11-22_11-48-27/case_0022/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
22,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,6.0,6,7,526.28,runs/2025-11-22_11-48-27/case_0022/ExactRobot_VaryingLength_RegularRes_RegularPad.png
23,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,3.0,3,4,67.4,runs/2025-11-22_11-48-27/case_0023/ExactRobot_UpSideways_RegularRes_RegularPad.png
23,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,3.0,3,4,94.29,runs/2025-11-22_11-48-27/case_0023/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
23,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,3,4,102.94,runs/2025-11-22_11-48-27/case_0023/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
23,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,3.0,3,4,268.32,runs/2025-11-22_11-48-27/case_0023/ExactRobot_VaryingLength_RegularRes_RegularPad.png
24,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,92.2,runs/2025-11-22_11-48-27/case_0024/ExactRobot_UpSideways_RegularRes_RegularPad.png
24,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,4.0,4,5,127.29,runs/2025-11-22_11-48-27/case_0024/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
24,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,3,4,106.13,runs/2025-11-22_11-48-27/case_0024/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
24,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,4.0,4,5,353.55,runs/2025-11-22_11-48-27/case_0024/ExactRobot_VaryingLength_RegularRes_RegularPad.png
25,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,4.0,4,5,90.3,runs/2025-11-22_11-48-27/case_0025/ExactRobot_UpSideways_RegularRes_RegularPad.png
25,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,4.0,4,5,126.35,runs/2025-11-22_11-48-27/case_0025/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
25,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,3,4,105.5,runs/2025-11-22_11-48-27/case_0025/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
25,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,4.0,4,5,356.34,runs/2025-11-22_11-48-27/case_0025/ExactRobot_VaryingLength_RegularRes_RegularPad.png
26,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,10.0,10,14,287.57,runs/2025-11-22_11-48-27/case_0026/ExactRobot_UpSideways_RegularRes_RegularPad.png
26,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,10.0,10,14,413.48,runs/2025-11-22_11-48-27/case_0026/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
26,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,6.0,6,7,209.67,runs/2025-11-22_11-48-27/case_0026/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
26,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,10.0,10,16,1308.16,runs/2025-11-22_11-48-27/case_0026/ExactRobot_VaryingLength_RegularRes_RegularPad.png
27,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,9.0,9,10,202.36,runs/2025-11-22_11-48-27/case_0027/ExactRobot_UpSideways_RegularRes_RegularPad.png
27,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,9.0,9,10,278.5,runs/2025-11-22_11-48-27/case_0027/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
27,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,8.0,8,9,279.97,runs/2025-11-22_11-48-27/case_0027/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
27,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,9.0,9,10,791.51,runs/2025-11-22_11-48-27/case_0027/ExactRobot_VaryingLength_RegularRes_RegularPad.png
28,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1835.57,runs/2025-11-22_11-48-27/case_0028/ExactRobot_UpSideways_RegularRes_RegularPad.png
28,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,4050.66,runs/2025-11-22_11-48-27/case_0028/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
28,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,49470.28,runs/2025-11-22_11-48-27/case_0028/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
28,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,125009.6,runs/2025-11-22_11-48-27/case_0028/ExactRobot_VaryingLength_RegularRes_RegularPad.png
29,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,1,5.0,5,6,111.91,runs/2025-11-22_11-48-27/case_0029/ExactRobot_UpSideways_RegularRes_RegularPad.png
29,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,1,5.0,5,6,160.98,runs/2025-11-22_11-48-27/case_0029/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
29,ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad,ExactRobot,UpSidewaysDiagonal,RegularRes,1,4.0,4,5,140.53,runs/2025-11-22_11-48-27/case_0029/ExactRobot_UpSidewaysDiagonal_RegularRes_RegularPad.png
29,ExactRobot_VaryingLength_RegularRes_RegularPad,ExactRobot,VaryingLength,RegularRes,1,5.0,5,6,440.21,runs/2025-11-22_11-48-27/case_0029/ExactRobot_VaryingLength_RegularRes_RegularPad.png
30,ExactRobot_UpSideways_RegularRes_RegularPad,ExactRobot,UpSideways,RegularRes,0,inf,0,0,330.85,runs/2025-11-22_11-48-27/case_0030/ExactRobot_UpSideways_RegularRes_RegularPad.png
30,ExactRobot_UpSidewaysDown_RegularRes_RegularPad,ExactRobot,UpSidewaysDown,RegularRes,0,inf,0,0,2304.13,runs/2025-11-22_11-48-27/case_0030/ExactRobot_UpSidewaysDown_RegularRes_RegularPad.png
