case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
4,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,48.64911064067352,5,5,81.02,runs/2025-11-13_12-09-50/case_0004/ExactRobot_UpSideways_RegularRes.png
4,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,48.64911064067352,5,5,112.75,runs/2025-11-13_12-09-50/case_0004/ExactRobot_UpSidewaysDiagonal_RegularRes.png
5,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,50.48,runs/2025-11-13_12-09-50/case_0005/ExactRobot_VaryingLength_RegularRes.png
5,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,12.36,runs/2025-11-13_12-09-50/case_0005/ExactRobot_UpSideways_RegularRes.png
5,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,12.47,runs/2025-11-13_12-09-50/case_0005/ExactRobot_UpSidewaysDiagonal_RegularRes.png
6,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,85.14213562373095,9,9,582.07,runs/2025-11-13_12-09-50/case_0006/ExactRobot_VaryingLength_RegularRes.png
6,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1336.06,runs/2025-11-13_12-09-50/case_0006/ExactRobot_UpSideways_RegularRes.png
6,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,73.63152956226111,7,7,195.83,runs/2025-11-13_12-09-50/case_0006/ExactRobot_UpSidewaysDiagonal_RegularRes.png
7,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,45.92838827718412,5,5,319.52,runs/2025-11-13_12-09-50/case_0007/ExactRobot_VaryingLength_RegularRes.png
7,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,45.92838827718412,5,5,80.45,runs/2025-11-13_12-09-50/case_0007/ExactRobot_UpSideways_RegularRes.png
7,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,39.656803363895925,4,4,89.48,runs/2025-11-13_12-09-50/case_0007/ExactRobot_UpSidewaysDiagonal_RegularRes.png
8,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,7.0,2,2,79.42,runs/2025-11-13_12-09-50/case_0008/ExactRobot_VaryingLength_RegularRes.png
8,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,7.0,2,2,19.58,runs/2025-11-13_12-09-50/case_0008/ExactRobot_UpSideways_RegularRes.png
8,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,7.0,2,2,28.88,runs/2025-11-13_12-09-50/case_0008/ExactRobot_UpSidewaysDiagonal_RegularRes.png
9,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,38.48528137423857,5,5,310.0,runs/2025-11-13_12-09-50/case_0009/ExactRobot_VaryingLength_RegularRes.png
9,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,38.48528137423857,5,5,77.22,runs/2025-11-13_12-09-50/case_0009/ExactRobot_UpSideways_RegularRes.png
9,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,38.48528137423857,5,5,123.16,runs/2025-11-13_12-09-50/case_0009/ExactRobot_UpSidewaysDiagonal_RegularRes.png
10,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,62.26,runs/2025-11-13_12-09-50/case_0010/ExactRobot_VaryingLength_RegularRes.png
10,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,12.74,runs/2025-11-13_12-09-50/case_0010/ExactRobot_UpSideways_RegularRes.png
10,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,12.88,runs/2025-11-13_12-09-50/case_0010/ExactRobot_UpSidewaysDiagonal_RegularRes.png
